model,dataset,tokens,token_offset,key_bits,value_bits,m_over_d,m,n_seeds,kv_bytes,key_bytes,value_bytes,qjl_bytes,shared_projection_bytes,fp16_perplexity,seed_perplexities,perplexity_mean,perplexity_sd,perplexity_ci95_low,perplexity_ci95_high,ppl_delta_fp_mean,ppl_delta_fp_sd,ppl_delta_fp_ci95_low,ppl_delta_fp_ci95_high,attention_logit_rmse_mean,attention_logit_rmse_sd,attention_logit_rmse_ci95_low,attention_logit_rmse_ci95_high,qjl_residual_rmse_mean,qjl_residual_rmse_sd,qjl_residual_rmse_ci95_low,qjl_residual_rmse_ci95_high,attention_kl_fp_to_quantized_mean,attention_kl_fp_to_quantized_sd,attention_kl_fp_to_quantized_ci95_low,attention_kl_fp_to_quantized_ci95_high,residual_norm_mean_mean,residual_norm_mean_sd,residual_norm_mean_ci95_low,residual_norm_mean_ci95_high,residual_norm_std_mean,residual_norm_std_sd,residual_norm_std_ci95_low,residual_norm_std_ci95_high,key_norm_mean_mean,key_norm_mean_sd,key_norm_mean_ci95_low,key_norm_mean_ci95_high,runtime_s_mean,runtime_s_sd,runtime_s_ci95_low,runtime_s_ci95_high
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,2,3.0,192,5,60,40,20,28,7077888,30.927341318986464,"[79.59514710704988, 84.06922990995152, 75.43279953339746, 83.08979371463329, 86.06287424455252]",81.64996890191694,4.191513463084945,76.44551753681797,86.8544202670159,50.72262758293047,4.191513463084945,45.51817621783151,55.92707894802943,1.413444593983392,0.022599171658328397,1.3853840161460187,1.4415051718207652,1.413444595473508,0.022599172594767018,1.3853840164733926,1.4415051744736234,0.4613458042744444,0.005267345200682254,0.45480553137264584,0.4678860771762429,9.787517605887519,0.02563621377084043,9.755686042198011,9.819349169577027,1.266345774485833,0.01880562068227102,1.242995512320781,1.2896960366508852,16.33145486878024,0.045310021191443804,16.275195046708976,16.387714690851507,1.6730646832016647,0.05038570853536785,1.6105025628893104,1.735626803514019
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,2,4.0,256,5,68,48,20,36,9437184,30.927341318986464,"[57.49843974122912, 68.54833127281584, 59.43961584590048, 62.3530444922685, 63.83170433047907]",62.3342271365386,4.2609123586466255,57.0436056613056,67.6248486117716,31.406885817552137,4.2609123586466255,26.116264342319138,36.69750729278514,1.2209894110759099,0.017718170971745027,1.198989396066275,1.2429894260855447,1.2209894108379054,0.01771816554246695,1.1989894025696097,1.242989419106201,0.34520205667294146,0.0043148172542787,0.3398445034294752,0.3505596099164077,9.779550214939647,0.028993471074911195,9.743550065722967,9.815550364156326,1.2687928986632162,0.014127646217886319,1.2512511089751073,1.2863346883513251,16.318970384862688,0.04900685992159083,16.258120331233034,16.37982043849234,1.0245598498004256,0.005536480846971458,1.0176854008559963,1.0314342987448548
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,3,0.0,0,5,40,12,28,0,0,30.927341318986464,"[225.86147638489825, 225.86147638489825, 225.86147638489825, 225.86147638489825, 225.86147638489825]",225.86147638489825,0.0,225.86147638489825,225.86147638489825,194.9341350659118,0.0,194.9341350659118,194.9341350659118,4.067410697125727,0.0,4.067410697125727,4.067410697125727,4.0674107149243355,0.0,4.0674107149243355,4.0674107149243355,0.9470190520579409,0.0,0.9470190520579409,0.9470190520579409,10.108943021131886,0.0,10.108943021131886,10.108943021131886,1.2437698731405868,0.0,1.2437698731405868,1.2437698731405868,16.889312836858963,0.0,16.889312836858963,16.889312836858963,0.9553857334016357,0.00897534696333054,0.9442413682058807,0.9665300985973907
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,3,0.5,32,5,48,20,28,8,1179648,30.927341318986464,"[895.045898320867, 816.5418161500581, 611.5615627259045, 914.4834542558034, 799.1860322364524]",807.3637527378171,120.05456955215021,658.2963159050623,956.4311895705719,776.4364114188306,120.05456955215021,627.3689745860759,925.5038482515854,3.530972462478611,0.11147865620178428,3.392553428504721,3.6693914964525014,3.530972463844551,0.1114786633519131,3.392553420992603,3.669391506696499,2.213469162459175,0.05847905848672328,2.1408578208873585,2.2860805040309913,9.77969623108705,0.13712688869142445,9.609430710213212,9.949961751960887,1.256851540816327,0.0447858206342771,1.2012425997047338,1.3124604819279202,16.328724402520393,0.22706765075621002,16.046782675419703,16.610666129621084,1.2825539084005868,0.2911495446355052,0.9210440007332601,1.6440638160679135
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,3,1.0,64,5,52,24,28,12,2359296,30.927341318986464,"[308.1136628117644, 306.91244147925255, 266.1298573009712, 301.5646361154907, 322.2702969691587]",300.99817893532753,20.941778489501758,274.9955265265552,327.0008313440999,270.07083761634107,20.941778489501758,244.06818520756872,296.0734900251134,2.492240227282875,0.0696420405664373,2.405768212750084,2.578712241815666,2.4922402292490005,0.06964204679230009,2.4057682069857793,2.5787122515122216,1.2591234752132248,0.03409083205994164,1.2167941163755847,1.3014528340508649,9.802224979135726,0.09853991524385064,9.679871513991387,9.924578444280066,1.238491413845784,0.01477443626588248,1.2201465282406818,1.2568362994508864,16.363480510314307,0.1593793629797055,16.165584893245757,16.561376127382857,1.0539923418007675,0.10489687972741794,0.9237456627193223,1.1842390208822127
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,3,1.5,96,5,56,28,28,16,3538944,30.927341318986464,"[167.51849280886478, 181.48479480200444, 146.9708657559963, 158.9133960662157, 181.13067824168084]",167.20364553495241,14.79954566064123,148.82758249836147,185.57970857154336,136.27630421596595,14.79954566064123,117.900241179375,154.6523672525569,2.0263114464365772,0.05195229274511404,1.9618041549108265,2.0908187379623278,2.0263114440358345,0.051952294403632304,1.9618041504507615,2.0908187376209075,0.8771977460839683,0.015025679706141564,0.8585409005443114,0.8958545916236251,9.800921150710847,0.0774853091493294,9.704710431950437,9.897131869471258,1.248819411628776,0.013374312989591335,1.2322130086888916,1.2654258145686605,16.356835927234755,0.12478782596675794,16.201891376317715,16.511780478151795,1.0423521747987252,0.035851345627960315,0.9978368496453269,1.0868674999521235
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,3,2.0,128,5,60,32,28,20,4718592,30.927341318986464,"[118.0944083095676, 119.2533235714264, 97.71267162761835, 110.93942981123608, 132.25946338966435]",115.65185934190255,12.636955232501995,99.96100698279214,131.34271170101295,84.72451802291609,12.636955232501995,69.03366566380568,100.4153703820265,1.7527366450263395,0.04464833905471642,1.697298409842503,1.808174880210176,1.7527366416321861,0.04464834291742428,1.6972984016521644,1.8081748816122079,0.6734863627572647,0.01480974515290308,0.6550976353783322,0.6918750901361972,9.806875789496633,0.05406951091354756,9.739739624394796,9.87401195459847,1.2611844291289647,0.016616686666079423,1.2405520875262612,1.281816770731668,16.365731772449283,0.0919728043038807,16.251532452531315,16.479931092367252,1.1812762329980615,0.3405344637655863,0.7584468491927088,1.6041056168034142
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,3,3.0,192,5,68,40,28,28,7077888,30.927341318986464,"[70.0369834479295, 79.75075829332496, 64.08153455750669, 62.903484680640425, 72.33079701870139]",69.8207115996206,6.814310512296774,61.35962756392024,78.28179563532095,38.89337028063413,6.814310512296774,30.432286244933778,47.35445431633448,1.4192842932211027,0.026635957166891676,1.3862113841492758,1.4523572022929296,1.41928428709507,0.02663595990040824,1.3862113746291338,1.452357199561006,0.4502601399487402,0.007146383281284639,0.4413867331110038,0.4591335467864766,9.817136328253481,0.01858303113010004,9.794062447521735,9.840210208985226,1.2704363818797801,0.011823112152411091,1.2557560491734059,1.2851167145861544,16.384965660505824,0.03205125740442137,16.345168768089593,16.424762552922054,1.0191430915991078,0.006533576599509037,1.0110305847559908,1.0272555984422247
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,3,4.0,256,5,76,48,28,36,9437184,30.927341318986464,"[54.811841150452466, 64.4581144831523, 52.970044862619616, 53.80420169293983, 58.00602445116542]",56.810045328065925,4.68232974417547,50.9961650570046,62.62392559912725,25.88270400907946,4.68232974417547,20.06882373801814,31.696584280140783,1.223651883730458,0.01843281421707602,1.2007645219315362,1.2465392455293798,1.2236518833372327,0.018432813370416218,1.200764522589578,1.2465392440848875,0.3379682103430645,0.007911119298016564,0.3281452583252223,0.34779116236090674,9.795879167649481,0.016911434029374662,9.774880848857208,9.816877486441754,1.279653611489468,0.00894107288325067,1.2685518031850198,1.2907554197939164,16.35124876168039,0.029638714767685818,16.314447436600325,16.388050086760458,1.0460561747997417,0.011486126631783415,1.0317942648822467,1.0603180847172367
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,4,0.0,0,5,48,12,36,0,0,30.927341318986464,"[209.70528179973508, 209.70528179973508, 209.70528179973508, 209.70528179973508, 209.70528179973508]",209.70528179973508,0.0,209.70528179973508,209.70528179973508,178.7779404807486,0.0,178.7779404807486,178.7779404807486,4.076897895377543,0.0,4.076897895377543,4.076897895377543,4.07689791214135,0.0,4.07689791214135,4.07689791214135,0.9501187501915006,0.0,0.9501187501915006,0.9501187501915006,10.15752916286389,0.0,10.15752916286389,10.15752916286389,1.2653393121436238,0.0,1.2653393121436238,1.2653393121436238,16.973756286833023,0.0,16.973756286833023,16.973756286833023,1.000143557996489,0.024261223556310624,0.970019270154245,1.030267845838733
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,4,0.5,32,5,56,20,36,8,1179648,30.927341318986464,"[1054.621801869522, 1372.8022599962399, 616.358099510091, 1018.1894194620162, 912.6990968629584]",994.9341355401655,272.47484373083313,656.6119316633934,1333.2563394169374,964.006794221179,272.47484373083313,625.684590344407,1302.3289980979512,3.534118032621013,0.07871571066418362,3.436379568596272,3.631856496645754,3.5341180310895046,0.0787157050052135,3.436379574091303,3.6318564880877062,2.2281187495837607,0.05085870346225821,2.1649693284993536,2.2912681706681677,9.780307303203477,0.09729603206546233,9.659498323019713,9.90111628338724,1.2494806201300688,0.052888718592774976,1.18381060234229,1.3151506379178475,16.331726679205893,0.16170950749407,16.130937805583244,16.532515552828542,1.1030025917993043,0.13048468792305878,0.9409844524883887,1.2650207311102197
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,4,1.0,64,5,60,24,36,12,2359296,30.927341318986464,"[253.94288385001556, 302.7449267296058, 244.21448474313812, 337.0773738522583, 316.65488817567297]",290.9269114701382,40.25334941917373,240.94577668923375,340.9080462510426,259.9995701511517,40.25334941917373,210.0184353702473,309.98070493205614,2.50381153103792,0.06273843317582403,2.425911477259787,2.5817115848160532,2.503811533893976,0.06273843261203667,2.425911480815877,2.581711586972075,1.2573274264526035,0.014626016233639192,1.2391668286581499,1.2754880242470572,9.794850267138745,0.10384383753372176,9.665911112637803,9.923789421639688,1.2410977424639795,0.01690707377302141,1.2201048376450438,1.2620906472829152,16.351311594910094,0.16747830688842422,16.143359810766615,16.559263379053572,1.0408000833980622,0.05153166921695152,0.9768150649640284,1.104785101832096
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,4,1.5,96,5,64,28,36,16,3538944,30.927341318986464,"[162.68191865288586, 158.60332124553608, 135.66060972280735, 165.2437861001544, 185.06426164389595]",161.45077947305592,17.65460292168881,139.52969462261194,183.3718643234999,130.52343815406945,17.65460292168881,108.60235330362548,152.44452300451343,2.0277229299561847,0.05780525168540826,1.9559482300313058,2.0994976298810637,2.027722930514978,0.05780525027613053,1.9559482323399486,2.0994976286900076,0.8647633258279206,0.018649187956102525,0.8416073005470929,0.8879193511087483,9.783958898319138,0.10029202787343744,9.659429898001843,9.908487898636434,1.25007431368447,0.012906629722567784,1.234048616219811,1.2661000111491292,16.33066107928753,0.16523396271383936,16.125496016505213,16.535826142069848,1.0243612585967639,0.017896991055497222,1.002139209126978,1.0465833080665496
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,4,2.0,128,5,68,32,36,20,4718592,30.927341318986464,"[103.81164226589308, 134.08011574678568, 95.63576634138816, 97.90370318291697, 112.46659565031442]",108.77956463745966,15.567884673595687,89.44948271006774,128.10964656485157,77.8522233184732,15.567884673595687,58.52214139108127,97.18230524586511,1.7491777999740508,0.028552191968448288,1.7137255711370258,1.7846300288110757,1.7491778030991554,0.028552191224937146,1.7137255751853215,1.7846300310129892,0.669837605032242,0.009005358097927891,0.6586559760911121,0.6810192339733718,9.806789479156334,0.041329856156527976,9.755471684715834,9.858107273596834,1.265534234729906,0.004577791344981289,1.259850156025554,1.2712183134342578,16.368327601088417,0.07133599029839995,16.27975227015868,16.456902932018153,1.022339091602771,0.010139625459165457,1.009749083714855,1.034929099490687
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,4,3.0,192,5,76,40,36,28,7077888,30.927341318986464,"[67.41971617548266, 79.43983955226133, 62.53598727905141, 61.867809250367884, 65.0271378077889]",67.25809801299044,7.1545732494201815,58.374521986673685,76.1416740393072,36.33075669400397,7.1545732494201815,27.447180667687213,45.21433272032073,1.4167042155646616,0.027142050198607392,1.3830029089956115,1.4504055221337118,1.4167042137227124,0.027142048075360137,1.3830029097900218,1.450405517655403,0.4521428409123069,0.007904241677725698,0.44232842858797317,0.4619572532366406,9.803732600808143,0.024651418973812154,9.773123821363724,9.834341380252562,1.2715793249093823,0.003673833735213299,1.2670176578249814,1.2761409919937832,16.365928979052438,0.04186083846027698,16.31395188300169,16.417906075103186,1.0449246331991162,0.007746703677312051,1.0353058301382452,1.0545434362599873
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,2,4,4.0,256,5,84,48,36,36,9437184,30.927341318986464,"[50.44574677513, 56.33128135834348, 53.96206231832688, 51.24015169478249, 55.18781507383253]",53.43341144408308,2.5244594661483966,50.29888101004192,56.56794187812424,22.506070125096613,2.5244594661483966,19.371539691055457,25.64060055913777,1.2207706601151989,0.012715423942941619,1.20498237598335,1.2365589442470477,1.2207706595564054,0.012715424850252578,1.2049823742979813,1.2365589448148295,0.33710240156958915,0.0048215711673309574,0.331115630236337,0.3430891729028413,9.779150032500427,0.033131534944364806,9.73801179835478,9.820288266646074,1.277535110960404,0.014155058095485484,1.259959284930757,1.295110936990051,16.324298027157784,0.05680948111262206,16.253759739703604,16.394836314611965,1.0516584166005487,0.016115025771180413,1.031648969270348,1.0716678639307493
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,1,0.0,0,5,32,20,12,0,0,30.927341318986464,"[96.76309049197461, 96.76309049197461, 96.76309049197461, 96.76309049197461, 96.76309049197461]",96.76309049197461,0.0,96.76309049197461,96.76309049197461,65.83574917298814,0.0,65.83574917298814,65.83574917298814,1.6309867094581325,0.0,1.6309867094581325,1.6309867094581325,1.6309866965230968,0.0,1.6309866965230968,1.6309866965230968,0.36866370521925595,0.0,0.36866370521925595,0.36866370521925595,5.623477620797025,0.0,5.623477620797025,5.623477620797025,0.8038773142422239,0.0,0.8038773142422239,0.8038773142422239,16.60422774983777,0.0,16.60422774983777,16.60422774983777,1.0009811248019105,0.05694260301068359,0.9302775446795354,1.0716847049242855
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,1,0.5,32,5,40,28,12,8,1179648,30.927341318986464,"[259.4577172438939, 270.8492789701163, 233.9431471639231, 274.57772580895397, 275.1145344862516]",262.7884807346278,17.31359020350868,241.29081909927768,284.28614236997794,231.8611394156413,17.31359020350868,210.3634777802912,253.35880105099142,2.017870853179031,0.03292746112758403,1.9769860101446557,2.0587556962134057,2.017870853158335,0.03292746044943436,1.976986010965994,2.058755695350676,1.0680638057050398,0.0242581621612709,1.0379433190868008,1.0981842923232787,5.52547455628713,0.030406972309815924,5.487719313475653,5.5632297990986075,0.7930566728322042,0.010562482962537142,0.7799416180059812,0.8061717276584272,16.323591783973907,0.08956778725961748,16.212378687134866,16.434804880812948,1.689991124998778,0.12765126507042082,1.5314911448356707,1.8484911051618853
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,1,1.0,64,5,44,32,12,12,2359296,30.927341318986464,"[145.54258875480053, 127.94014021950323, 144.69229368037855, 143.006577399095, 170.82249902639472]",146.4008198160344,15.430421335102649,127.2414211671222,165.56021846494664,115.47347849704795,15.430421335102649,96.31407984813573,134.63287714596018,1.4340324530377984,0.015934464236807153,1.4142472024642896,1.4538177036113071,1.4340324601986343,0.015934469409501266,1.4142472032023774,1.4538177171948912,0.5866136032208387,0.015457240026616553,0.5674209047681947,0.6058063016734826,5.5372200758092935,0.011882775712639898,5.522465661008178,5.551974490610409,0.7946846413426102,0.004397364214535918,0.7892245925104313,0.8001446901747891,16.35019606583648,0.03505834793439671,16.30666537736984,16.393726754303124,0.9851910085999407,0.01295015278927194,0.9691112701102637,1.0012707470896176
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,1,1.5,96,5,48,36,12,16,3538944,30.927341318986464,"[106.2734644175972, 97.90370318291697, 109.64694630494637, 111.15632012308374, 110.50691796320623]",107.0974703983501,5.472722417857456,100.30218799993384,113.89275279676636,76.17012907936363,5.472722417857456,69.37484668094737,82.9654114777799,1.1799128296785057,0.019112695133308124,1.1561812842228327,1.2036443751341788,1.1799128308374849,0.01911269454446959,1.1561812861129515,1.2036443755620183,0.4034165726580088,0.005201681774865564,0.39695783166804555,0.40987531364797203,5.551743557718065,0.021798336836640637,5.524677347647289,5.57880976778884,0.7950254804040823,0.008181263697276333,0.7848670998113628,0.8051838609968017,16.3948771327734,0.06418203844961365,16.315184606299184,16.474569659247614,1.0158281000010903,0.029598433364874388,0.9790767908886926,1.052579409113488
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,1,2.0,128,5,52,40,12,20,4718592,30.927341318986464,"[96.76309049197461, 86.39971481048582, 92.51249810131188, 88.96839995507139, 94.70636877096143]",91.87001442596103,4.205455654623953,86.64825154357203,97.09177730835003,60.94267310697456,4.205455654623953,55.72091022458555,66.16443598936357,1.0220855266476672,0.01573419354716702,1.0025489449793799,1.0416221083159545,1.0220855325874356,0.01573419674500173,1.002548946948512,1.0416221182263592,0.30288554449992566,0.005151387688499601,0.2964892518663256,0.30928183713352575,5.547015341785219,0.015031899063413802,5.528350773893545,5.565679909676892,0.7962275649110476,0.002545552984039917,0.7930668434152451,0.7993882864068501,16.376661029458045,0.04546980423215679,16.3202028105376,16.43311924837849,1.025248475195258,0.02574475733473395,0.9932821368702265,1.0572148135202895
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,1,3.0,192,5,60,48,12,28,7077888,30.927341318986464,"[72.04880596519355, 70.79338930910683, 73.46984133199462, 70.51739204023248, 76.99573263552006]",72.76503225640951,2.6385518795395586,69.48883738019236,76.04122713262666,41.83769093742304,2.6385518795395586,38.561496061205894,45.11388581364019,0.8254196552766694,0.012911239178876868,0.80938823441606,0.8414510761372788,0.825419658029245,0.012911240515889596,0.8093882355085151,0.8414510805499749,0.20335655707167463,0.0034485469308448945,0.19907462050152844,0.20763849364182083,5.548633620474074,0.00503425119451483,5.54238277200793,5.554884468940217,0.7983064884630342,0.0024034616678692187,0.7953221966389782,0.8012907802870902,16.38320438000891,0.014704411312000582,16.364946441868018,16.4014623181498,1.029739966802299,0.004714055319651752,1.0238866940263465,1.0355932395782517
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,1,4.0,256,5,68,56,12,36,9437184,30.927341318986464,"[65.40927464158506, 63.83170433047907, 66.82975647038805, 63.396842825614996, 69.08596249832834]",65.7107081532791,2.3248710347260984,62.82399948899297,68.59741681756523,34.783366834292636,2.3248710347260984,31.896658170006507,37.67007549857877,0.7154459693365627,0.008570325630974136,0.7048045045476992,0.7260874341254262,0.7154459687984652,0.00857032526224362,0.7048045044674411,0.7260874331294893,0.15110684353114467,0.0018122436264931317,0.14885664586415392,0.15335704119813542,5.544850534945726,0.0039964348784516605,5.539888305635987,5.549812764255465,0.7997481146723859,0.0031492054930967388,0.7958378595886622,0.8036583697561097,16.372415451539887,0.012422264142289658,16.356991173378226,16.387839729701547,1.0320243665977613,0.024754298781683885,1.001287844999765,1.0627608881957575
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,2,0.0,0,5,40,20,20,0,0,30.927341318986464,"[56.9952966774873, 56.9952966774873, 56.9952966774873, 56.9952966774873, 56.9952966774873]",56.9952966774873,0.0,56.9952966774873,56.9952966774873,26.06795535850084,0.0,26.06795535850084,26.06795535850084,1.6042933722751007,0.0,1.6042933722751007,1.6042933722751007,1.6042933721716206,0.0,1.6042933721716206,1.6042933721716206,0.3386205112070052,0.0,0.3386205112070052,0.3386205112070052,5.599748968250221,0.0,5.599748968250221,5.599748968250221,0.8062815411119826,0.0,0.8062815411119826,0.8062815411119826,16.545632928609848,0.0,16.545632928609848,16.545632928609848,0.9820554999983869,0.03492487875831018,0.9386905354025618,1.025420464594212
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,2,0.5,32,5,48,28,20,8,1179648,30.927341318986464,"[223.66653284614108, 243.73796882667915, 181.83960367209863, 233.9431471639231, 228.07795992374852]",222.2530424865181,23.808791769874404,192.69052290513497,251.81556206790123,191.32570116753163,23.808791769874404,161.7631815861485,220.88822074891476,1.9995006826809711,0.03625456580642155,1.9544846935486282,2.044516671813314,1.999500681853129,0.03625457014197873,1.9544846873374808,2.044516676368777,0.9949483513728612,0.020740632002767566,0.9691954553150319,1.0207012474306905,5.513526974370082,0.045225790848057924,5.457371738083755,5.569682210656409,0.7891999740257032,0.008260355552243682,0.7789433879241197,0.7994565601272867,16.282823745409647,0.13481998986530147,16.115422617755705,16.45022487306359,1.125373608400696,0.11713764187166367,0.9799280156541654,1.2708192011472266
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,2,1.0,64,5,52,32,20,12,2359296,30.927341318986464,"[84.72859305220648, 92.33198596722197, 91.79256012938836, 95.44916002730179, 97.14181052019671]",92.28882193926306,4.768239579218815,86.3682705189368,98.20937335958932,61.361480620276595,4.768239579218815,55.440929199950325,67.28203204060286,1.4157372271642088,0.019046497921959695,1.3920878764026487,1.4393865779257689,1.4157372287371093,0.01904650389556298,1.392087870558341,1.4393865869158775,0.5391454674316467,0.012392733489359351,0.5237578564185751,0.5545330784447183,5.539119231286976,0.021146440539633906,5.5128624573787555,5.565376005195196,0.800903384708282,0.0038423071885226407,0.7961325302022539,0.8056742392143101,16.351848385400242,0.05932253159015742,16.27818973364244,16.425507037158045,1.0591196252004011,0.1139472917423091,0.9176353753511549,1.2006038750496475
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,2,1.5,96,5,56,36,20,16,3538944,30.927341318986464,"[67.68358948381629, 60.78979168757815, 66.6993569869802, 68.01488392669351, 73.75739416067401]",67.38900324914843,4.61140205565149,61.66319133540314,73.11481516289372,36.46166193016197,4.61140205565149,30.735850016416688,42.187473843907256,1.1585767934098838,0.01889067384146537,1.1351209237991267,1.182032663020641,1.158576799566961,0.01889067627345504,1.1351209269364897,1.1820326721974321,0.3707994056063601,0.005190903848009396,0.36435404718014947,0.37724476403257073,5.538480532831616,0.01649486270482856,5.517999455655716,5.558961610007516,0.8022154482081533,0.005319554855665142,0.7956103484574039,0.8088205479589027,16.34867201248805,0.047746596793678125,16.28938678221259,16.40795724276351,1.4930770917984773,0.3265035187660848,1.0876694272597827,1.8984847563371718
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,2,2.0,128,5,60,40,20,20,4718592,30.927341318986464,"[54.86539448390852, 54.811841150452466, 52.609179777419676, 57.27427456863335, 52.609179777419676]",54.433973951566735,1.9401006705214368,52.02502079608929,56.84292710704418,23.506632632580274,1.9401006705214368,21.097679477102822,25.915585788057726,1.0070494680354993,0.012319490485026095,0.9917528002240286,1.02234613584697,1.0070494698671002,0.012319492744424777,0.9917527992502154,1.0223461404839849,0.28003345009702674,0.0036225252309415664,0.2755354909351818,0.28453140925887166,5.5435483869579105,0.01259749398088076,5.527906532214263,5.559190241701558,0.8068120272105767,0.004066498668533566,0.801762802215115,0.8118612522060383,16.365211808350352,0.03519696600310883,16.321509002818292,16.408914613882413,0.9853648002012051,0.019641232657863068,0.9609769887295925,1.0097526116728177
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,2,3.0,192,5,68,48,20,28,7077888,30.927341318986464,"[42.68750480955783, 45.04298191193784, 44.21492934326177, 43.571970383241556, 47.250760544967605]",44.55362939859332,1.737438879123862,42.39631409330572,46.71094470388093,13.626288079606855,1.737438879123862,11.468972774319255,15.783603384894455,0.815556214708421,0.01285261882458343,0.7995975806312998,0.8315148487855422,0.8155562163123654,0.012852615404360382,0.799597586482012,0.8315148461427189,0.18279804685929169,0.002860016759741861,0.17924686701446083,0.18634922670412254,5.538452217396762,0.010839110092280854,5.52499368462261,5.551910750170914,0.8097417196879785,0.0017339492379370909,0.8075887373445192,0.8118947020314378,16.354045054316522,0.029795271683487917,16.317049338150436,16.391040770482608,1.0132308751999517,0.01206689755177613,0.9982478429398981,1.0282139074600052
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,2,4.0,256,5,76,56,20,36,9437184,30.927341318986464,"[39.05766182321608, 40.25815129472595, 39.78912962559818, 40.57389988868238, 42.27266353442275]",40.39030123332907,1.1970583741433707,38.903956946406915,41.87664552025122,9.462959914342601,1.1970583741433707,7.976615627420446,10.949304201264756,0.7050617776811123,0.00875130658070459,0.6941955953626078,0.7159279599996169,0.7050617774431076,0.00875130736154256,0.6941955941550646,0.7159279607311506,0.1365857404229852,0.0022953973901633094,0.13373562812204856,0.13943585272392187,5.53909411471751,0.006106788412099389,5.531511535401558,5.5466766940334615,0.8117946766627332,0.002173932419357723,0.8090953830430887,0.8144939702823777,16.355239935384855,0.018762383931142594,16.331943358737078,16.378536512032632,1.0327904920006403,0.009869330973651667,1.0205360990442998,1.045044884956981
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,3,0.0,0,5,48,20,28,0,0,30.927341318986464,"[56.773093073800744, 56.773093073800744, 56.773093073800744, 56.773093073800744, 56.773093073800744]",56.773093073800744,0.0,56.773093073800744,56.773093073800744,25.84575175481428,0.0,25.84575175481428,25.84575175481428,1.5931299306038353,0.0,1.5931299306038353,1.5931299306038353,1.5931299299829536,0.0,1.5931299299829536,1.5931299299829536,0.3313259155644725,0.0,0.3313259155644725,0.3313259155644725,5.598319402171506,0.0,5.598319402171506,5.598319402171506,0.806081576531546,0.0,0.806081576531546,0.806081576531546,16.546013340353966,0.0,16.546013340353966,16.546013340353966,0.9786074750008993,0.012618010443640882,0.9629401457040713,0.9942748042977273
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,3,0.5,32,5,56,28,28,8,1179648,30.927341318986464,"[224.54193890439277, 208.887718385833, 186.88038317169537, 196.99988106365217, 195.46681582649015]",202.5553474704127,14.580158760493878,184.45168924941223,220.65900569141317,171.62800615142623,14.580158760493878,153.52434793042576,189.7316643724267,1.9969634639927083,0.01869912128059768,1.9737454383005444,2.020181489684872,1.9969634655656086,0.01869911530413495,1.973745447294203,2.020181483837014,0.9743669339455664,0.01856293292363347,0.9513180084332193,0.9974158594579134,5.512930915670262,0.02034659616455056,5.4876672797267485,5.538194551613776,0.788581771362159,0.0053055606740991315,0.7819940476828444,0.7951694950414736,16.288281173176237,0.0595589184946,16.21432900830954,16.362233338042934,1.7389265665973652,0.2966421916802034,1.3705966368397964,2.107256496354934
